tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question,has_emoji
Wow how do y’all watch basketball just a bunch of dudes running around and bouncing a ball what a snore fest,0,,,,,,,,False
Every day Spotify insists I listen to ‘coconut’ by Harry Nilsson but I don’t ever have the heart to skip it so the cycle continues and the algorithm becomes further entrenched,0,,,,,,,,False
"So you can’t really get huckleberries outside of MT/WY area because they’re hard to cultivate and need to be picked by hand at high altitudes, making them ~$65/lb. But bears love em and will go to town and eat like $300 of huckleberries in a sitting and I love thinking about that",0,,,,,,,,False
HOW DO THEY GET THEIR HORSES TO JAPAN,0,,,,,,,,False
"18 yr olds: *literally in the olympics* 
me: *just melted the bread bag onto the toaster*",0,,,,,,,,False
Last night I wanted a quesadilla so bad but I ate salad. Now though??? My time has come. I am eating a quesadilla.,0,,,,,,,,False
@micahgallen @rosanna_olsen I am just looking at this again today...  did you ever get consistent success with fMRI and Eyelink eyetracking?  I am tempted by the MRC SYstems's fMRI safe 12M camera+IR pointed directly at the eye (through two way mirror) but all the researchers are familiar with Eyelink!,0,,,,,,,,False
"@fabulucy @den_jw Well now I am going to have to make my own... https://t.co/1UPUTyqChg
... ""frowned upon by the Scottish church"" - new tinder profile sorted.",0,,,,,,,,False
"#psychtoolbox sees a massive update and flashy new URL https://t.co/YEqVctVS1p - installation easier, HDR support and finally(?)@MATLAB recognising Mario Kleiner’s outstanding work keeping them relevant in time critical fMRI experiments in a time of nascent open source rivals",0,,,,,,,,False
It’s frustrating that the moment in my scientific career where I have the MOST discoveries &amp; insights to share is also the time when I can’t attend conferences... I can’t afford the costs now that I’ve graduated! Anyone else feel the same? #AcademicTwitter @AcademicChatter,0,,,,,,,,False
"My new favorite thing to do while teaching this insect ecology course is to make a stupid mistake, like posting the wrong zoom link or uploading the wrong assignment, and then say""can you believe I almost have my PhD??"" to my students. They cannot, folks.",0,,,,,,,,False
"Any #beetwitter or #ecologytwitter scientists have suggestions for where to submit small protocol papers? Rejected multiple times, everyone expects a full research article but this was just a small (but worthwhile!) protein assay analysis protocol test... suggestions appreciated!",0,,,,,,,,False
"If u watch the game at my house &amp; u talk during Cal's halftime interviews, my dad will frantically shush u and say ""God is talking!""",0,,,,,,,,False
"It's important to note that majority of Americans voted for Hillary so if you are feeling alone and betrayed, you are wrong. We are here.",0,,,,,,,,False
Teachers are such precious gems,0,,,,,,,,False
YouTube just gave me a gamer targeted covid vaccine ad and anyway get vaccinated gamers.,0,,,,,,,,False
"I keep getting dramatic, anime style cowlicks in the morning and I'm thinking one day I'll just go out without brushing it down to let everyone know I'm the main protagonist.",0,,,,,,,,False
late night coffee cravings are tempting fate,0,,,,,,,,False
my apartment is implementing a new app that lets you tattle on someone being in your parking spot smh now i actually have to pay for parking,0,,,,,,,,False
that before the gym nap makes hitting the gym so much better,0,,,,,,,,False
our waitress at dinner tonight complimented my muscles so i guess you could say i’ve made it,0,,,,,,,,False
Football is a rollercoaster. And all those losses and heartbreaks are all worth it for nights like this. #AVFC #AVLARS,0,,,,,,,,False
"At this time more than most, it is important to celebrate #Pride2020 
No one should ever be afraid to love who they love, or to show it. #Pride",0,,,,,,,,False
going to drive around in the rain &amp; listen to lil miss olivia rodrigo,0,,,,,,,,False
another day of a mediocre white man getting a job he truly does not deserve,0,,,,,,,,False
"tiktok has a new girl saying, “time to go to bed, stop scrolling” &amp; i decided i’ll listen to her but only because she didn’t scream at me",0,,,,,,,,False
we hit 17% of americans fully vaccinated in case anyone was wondering,0,,,,,,,,False
fun fact: earth day started in santa barbara,0,,,,,,,,False
my friends prof really monetized her lectures on youtube 🤣,0,,,,,,,,False
Gods playing games today. Makin it 68 degrees but 1000% humidity. Smh,0,,,,,,,,False
"If you are a grown adult and you are riding a razor scooter around, please grow up. Best regards",0,,,,,,,,False
Good morning to everyone except Tristan Thompson and Jordyn Woods,0,,,,,,,,False
'but that's different' is never a valid argument,0,,,,,,,,False
really not taking this 'university in lockdown' thing seriously,0,,,,,,,,False
@dumbdotcomm no fr like..the mental strain we go through... and it’s also the fact that a lot of these nurses we have to work with either take our free labor for granted by treating us as their personal aide or treat us like dirt ain’t right or fair.....,0,,,,,,,,False
why are salads so expensive?!It's like I'm being punished for tryna eat healthy...,0,,,,,,,,False
I put on work out clothes then lay on my bed and watch Netflix,0,,,,,,,,False
"bye Obama, luv u",0,,,,,,,,False
I have never missed something as much as I miss the soy milk machine at the dining hall,0,,,,,,,,False
Wow the realization that I now never have to take a language class ever again just hit me and I feel like I could float on a cloud with that weight off my shoulders,0,,,,,,,,False
By the way Rutgers furloughed their emergency services workers but not the athletic trainers or police. Make it make sense.,0,,,,,,,,False
@Azuliblancos @Herring1967 I think about Blue Rat whenever I see an energy drink: 'All the energy of a rat... in a can'.,0,,,,,,,,False
@radiox After I hurt my back I found out I'd been getting out of bed wrong. I'd literally be better off staying in bed,0,,,,,,,,False
@radiox Bringing together 2 of the best things in life: tea and The Maccabees - Young Lyons,0,,,,,,,,False
@markbishopuk @DrPragyaAgarwal They are legally entitled to ask for asylum.,0,,,,,,,,False
You can help protect Hossein and Arman. Join me and @AmnestyUK in calling on Iran to halt the executions now https://t.co/Sni2E0qOm6,0,,,,,,,,False
Just ordered the 'Sea-Lover's Sharing menu' for a family celebration next week - looks amazing! https://t.co/x2zfDAWgiM,0,,,,,,,,False
"am i the only one who gets ""tomorrow"" confused with ""tomato""",0,,,,,,,,False
"one time i lost a tooth in a bowl of lucky charms and then thought it was a marshmellow, bit into it, and cracked another tooth",0,,,,,,,,False
i almost forgot to tweet about jason bateman today,0,,,,,,,,False
"Ya know, I missed a lot of things during Covid, but movie theater popcorn might top the list.",0,,,,,,,,False
"The people who throw around the term “snowflake” as an insult are, in fact, the biggest snowflakes. Looking at you @realDonaldTrump",0,,,,,,,,False
"Mom: Jack, do you have a a lot of homework tonight?
Jack: I finished it all in school

God I miss those days",0,,,,,,,,False
"Just watched the very last episode of the office for the first time. Now I'm just sitting here, contemplating life.",0,,,,,,,,False
"@toxx_i @cjafterdark If you say grâce like ""gra"", you actually end up saying coup de gras which means blow/stroke/hit of fat",0,,,,,,,,False
RUBY MOTHERFUCKING SOHO IS THE NUMBER ONE CONTENDER #AEWAllOut,0,,,,,,,,False
Love how Kingston just ripped the buckle pad off #AEWAllOut,0,,,,,,,,False
"My brain: ok you have 3 things to do 

My anxiety: ok you have 30 things to do",0,,,,,,,,False
The tiktok fyp knows me better than I know myself,0,,,,,,,,False
I refused free donuts and cocoa at work this morning and have been thinking about it ever since,0,,,,,,,,False
"Your family just escaped war, bloodshed, and devastation. #Trump's bigotry sent you back to face persecution. #US https://t.co/CFogfvsQjn",0,,,,,,,,False
A message to all Muslims and Refugees: I'm sorry for how my country is treating you. You are only human. #RefugeesDetained #Trump #rt,0,,,,,,,,False
For so long Americans condemned greedy businessmen but made that their sole reason to elect #Trump. #POTUS #Greed,0,,,,,,,,False
I just wanna know why God couldn’t have given me just a little bit of titty..???,0,,,,,,,,False
"@tineyaaa You’re right, I should be grateful for you at least",0,,,,,,,,False
Yo does anyone know how parking spots are assigned for painting??,0,,,,,,,,False
My ears are ringing so badly rn,0,,,,,,,,False
Breaking news: @Cristiano is going back to @ManUtd. Wow! Just Wow. What a  signing. What a transfer window for United. What a home coming. Love it.,0,,,,,,,,False
I hope the #COVIDIOTS and #antivaxxers are watching this brutal episode of Ambulance @BBCOne,0,,,,,,,,False
Little NTA rundown coming at you,0,,,,,,,,False
"Well, my vaccinated therapist tested positive for Covid.  Hope she’s okay and hope my mental health hangs on for 10 extra days.",0,,,,,,,,False
"@JoJoFromJerz My mother in law says “grandma-great” instead of “great-grandma.”  Among many other mispronunciations, but that one came to mind first.",0,,,,,,,,False
@BeschlossDC I stayed home sick from elementary school and watched it at my grandma’s house.  I don’t think I understood exactly what happened and that it was such a tragedy.,0,,,,,,,,False
why is it so hard to find tshirts with cool wizards on them,0,,,,,,,,False
bought some index cards and a 3 ring binder the other day just so i could feel alive,0,,,,,,,,False
"underwater uber, also known as scuber",0,,,,,,,,False
"I'm glad I downloaded tiktok, it brings me back to the good ol days of vine 🥰",0,,,,,,,,False
I wish I had a green thumb,0,,,,,,,,False
I miss wearing makeup,0,,,,,,,,False
WTF is Tim Horton’s?,0,,,,,,,,False
Bro Drake thinks about Rihanna everyday,0,,,,,,,,False
Answer me this: how does my 2014 mac book pro just come back to life?,0,,,,,,,,False
"Can anyone enlighten me as to what is near Imperial Wharf on the Overground such that a lot of people alight in the AM peak and board in the PM? Didn't know there were offices there, thought it was residential?",0,,,,,,,,False
thanks to everyone for all the love and support!!! so blessed to have this opportunity!  officially a mustang!! #stanggang @Mside_Softball @AquinasNation https://t.co/8eqyrglBCf,0,,,,,,,,False
“Dad where did you watch the World Cup in 1966?” “I watched it on my own in my bedroom with a pigeon”,0,,,,,,,,False
Delaying June 21st is entirely Boris Johnson’s fault for not responding to the Indian variant quickly and keeping the boarders open and we mustn’t forget that. This was entirely preventable.,0,,,,,,,,False
HARRY WON A GRAMMY,0,,,,,,,,False
someone get on a plane with me and lets just tour someplace for like 4 days please,0,,,,,,,,False
sadly the only reason i stop making tiktoks is because my phone is about to die....,0,,,,,,,,False
"i love dolly parton. that’s all i have to say today, thanks.",0,,,,,,,,False
the time is currently 00:24 and the single thing rattling around in my brain is the noise those door stoppers make. you know the one,0,,,,,,,,False
my cat always sleeps on the very edge of the bed even when i invite him up for cuddles. he so polite 🥲,0,,,,,,,,False
"I claimed spy. Was I?
I was a spy the whole time. 
And I never lied.",0,,,,,,,,False
It makes me sad to think that I'll graduate from high school and never see any of my friends ever again,0,,,,,,,,False
"Don't worry, even if you weren't born 60+ years ago, that doesn't mean you can't still be a Boomer.",0,,,,,,,,False
@sonofsama1 @BoqorofCeel U got more than me🥺,0,,,,,,,,False
@sonofsama1 @Santandave1 It ain’t funny it’s heartbreaking🥺,0,,,,,,,,False
happy birthday pretty! hope it's great&lt;3 @jada_kaufman,0,,,,,,,,False
Can't put into words how buzzing I am that #LineOfDuty is back,0,,,,,,,,False
Don't understand the scoring on #AllStarMusicals ? How has everyone got 10s apart from Barney? His was the best so far by quite a bit,0,,,,,,,,False
